dispatch_time,order_id,baseline_assigned_courier_id,baseline_cost,baseline_courier_rank_by_cost,is_assigned_by_baseline,was_accepted,actual_assigned_courier_id,is_match_with_actual,num_orders_in_batch,num_couriers_in_pool,order_pickup_lat,order_pickup_lng,cost_function
1665977114,168121,309,25.317977802344327,,True,True,1105,False,658,802,45892908,174566908,distance_to_pickup
1665977114,140945,4696,3725.5808943035986,,True,True,3156,False,658,802,45886884,174562531,distance_to_pickup
1665977114,537895,2018,5118.364777934453,,True,True,1754,False,658,802,45894980,174554750,distance_to_pickup
1665977114,384548,3001,5597.58028079991,,True,True,723,False,658,802,45884568,174549661,distance_to_pickup
1665977114,165208,2728,6546.274436654791,,True,True,4378,False,658,802,45887243,174550790,distance_to_pickup
1665977114,472659,4002,130.11533345459327,,True,True,868,False,658,802,45898786,174565946,distance_to_pickup
1665977114,477934,634,6714.877288528808,,True,True,2921,False,658,802,45919951,174516559,distance_to_pickup
1665977114,403629,1204,5246.3447275222015,,True,True,1071,False,658,802,45920072,174552641,distance_to_pickup
1665977114,435627,1235,6281.024916365162,,True,True,1720,False,658,802,45900860,174579410,distance_to_pickup
1665977114,440996,2459,781.3609921156801,,True,True,1119,False,658,802,45901193,174587577,distance_to_pickup
1665977114,159019,144,664.8308055437865,,True,True,2573,False,658,802,45912464,174588132,distance_to_pickup
1665977114,422236,473,3237.3237403756825,,True,True,1731,False,658,802,45902274,174589909,distance_to_pickup
1665977114,390033,2178,7931.721124699229,,True,True,1368,False,658,802,45897332,174552722,distance_to_pickup
1665977114,334973,3114,8722.887423324917,,True,True,915,False,658,802,45889647,174545036,distance_to_pickup
1665977114,449043,1724,3702.298340220572,,True,True,26,False,658,802,45895743,174547743,distance_to_pickup
1665977114,153048,583,4608.5817775103005,,True,True,3426,False,658,802,45885909,174536379,distance_to_pickup
1665977114,89106,3211,3160.8587440757296,,True,True,1362,False,658,802,45885970,174526360,distance_to_pickup
1665977114,174193,3720,3679.0543621968945,,True,True,268,False,658,802,45907759,174546285,distance_to_pickup
1665977114,209744,3829,11433.485295394401,,True,False,42,False,658,802,45924573,174557435,distance_to_pickup
1665977114,273387,4030,817.2056044839634,,True,False,279,False,658,802,45905899,174526998,distance_to_pickup
1665977114,45035,488,10279.725336797672,,True,False,3090,False,658,802,45905669,174544560,distance_to_pickup
1665977114,456864,3909,4550.013626353222,,True,True,369,False,658,802,45902806,174555734,distance_to_pickup
1665977114,454280,158,3444.2139887062767,,True,True,268,False,658,802,45907759,174546285,distance_to_pickup
1665977114,89135,454,521.7853964993654,,True,True,991,False,658,802,45912289,174526370,distance_to_pickup
1665977114,516904,1658,293.6153946917634,,True,False,1272,False,658,802,45861427,174575615,distance_to_pickup
1665977114,177195,101,86.83317338436964,,True,True,1017,False,658,802,45875792,174574232,distance_to_pickup
1665977114,313018,4325,2162.4823698703303,,True,True,2065,False,658,802,45861700,174583580,distance_to_pickup
1665977114,279195,400,5931.088011486594,,True,True,2793,False,658,802,45887481,174555696,distance_to_pickup
1665977114,156047,2080,4873.103733761472,,True,True,2742,False,658,802,45885886,174563236,distance_to_pickup
1665977114,215710,941,4230.011820314454,,True,True,4275,False,658,802,45892850,174552390,distance_to_pickup
1665977114,519413,967,3983.500470691575,,True,False,689,False,658,802,45885892,174563248,distance_to_pickup
1665977114,174196,412,136.06616037795732,,True,True,391,False,658,802,45897008,174553031,distance_to_pickup
1665977114,282034,741,19185.023455810526,,True,True,3185,False,658,802,45885886,174563236,distance_to_pickup
1665977114,451738,3980,11287.51894793537,,True,True,565,False,658,802,45898300,174553788,distance_to_pickup
1665977114,16099,2311,184.58873205046942,,True,True,2836,False,658,802,45896150,174555690,distance_to_pickup
1665977114,236055,2743,743.7882763259986,,True,True,237,False,658,802,45892850,174552390,distance_to_pickup
1665977114,122659,3670,133.5440002396214,,True,False,3721,False,658,802,45897597,174552952,distance_to_pickup
1665977114,472664,469,2197.7700061653404,,True,True,1700,False,658,802,45819784,174525705,distance_to_pickup
1665977114,247693,3360,438.7710108929258,,True,True,4843,False,658,802,45894980,174554750,distance_to_pickup
1665977114,293214,1076,1202.2383291178169,,True,True,611,False,658,802,45862520,174576340,distance_to_pickup
1665977114,542950,723,5236.142186763075,,True,True,3483,False,658,802,45884568,174549661,distance_to_pickup
1665977114,230205,1126,14981.57925587286,,True,True,2793,False,658,802,45887481,174555696,distance_to_pickup
1665977114,376539,1880,5181.971150054775,,True,True,2270,False,658,802,45919660,174549308,distance_to_pickup
1665977114,125700,3872,750.483177692878,,True,True,2568,False,658,802,45860307,174548890,distance_to_pickup
1665977114,236060,2799,4221.469530862446,,True,True,3107,False,658,802,45841850,174559905,distance_to_pickup
1665977114,524710,3984,3350.6126305498224,,True,True,1725,False,658,802,45838570,174574635,distance_to_pickup
1665977114,186096,1179,1190.1701559020878,,True,True,4573,False,658,802,45850931,174497166,distance_to_pickup
1665977114,194870,4731,2633.3098944104545,,True,True,2176,False,658,802,45853252,174530042,distance_to_pickup
1665977114,293213,680,5035.951747187417,,True,True,844,False,658,802,45860907,174525837,distance_to_pickup
1665977114,3219,2243,1651.8020462513055,,True,True,117,False,658,802,45887481,174555696,distance_to_pickup
1665977114,348811,1693,8941.139804297884,,True,True,3185,False,658,802,45887481,174555696,distance_to_pickup
1665977114,379180,4095,14334.939762691714,,True,True,1693,False,658,802,45885675,174551319,distance_to_pickup
1665977114,19402,4130,75.8023746329889,,True,True,2311,False,658,802,45897008,174553031,distance_to_pickup
1665977114,424980,1970,769.605093538238,,True,True,2793,False,658,802,45887243,174550790,distance_to_pickup
1665977114,233013,2880,8863.755637425933,,True,False,3021,False,658,802,45897008,174553031,distance_to_pickup
1665977114,200772,1568,2235.58068519121,,True,True,3801,False,658,802,45860803,174537004,distance_to_pickup
1665977114,224396,2851,1162.9006836355372,,True,False,1281,False,658,802,45906263,174574373,distance_to_pickup
1665977114,490851,1920,1656.8056615065027,,True,True,1920,True,658,802,45894297,174589367,distance_to_pickup
1665977114,490826,240,12192.08288193613,,True,True,2303,False,658,802,45856607,174536801,distance_to_pickup
1665977114,224392,2884,3457.470896479101,,True,True,675,False,658,802,45862134,174526400,distance_to_pickup
1665977114,168124,4279,985.7920673245449,,True,True,4342,False,658,802,45868335,174545710,distance_to_pickup
1665977114,94,88,99.4786409235671,,True,False,88,False,658,802,45866450,174536750,distance_to_pickup
1665977114,150000,3307,5039.595420269369,,True,True,2297,False,658,802,45864617,174511544,distance_to_pickup
1665977114,57727,2685,2189.7810392822385,,True,True,50,False,658,802,45865154,174557054,distance_to_pickup
1665977114,70312,3265,3618.6181064047087,,True,False,1273,False,658,802,45868335,174545710,distance_to_pickup
1665977114,337718,3330,1963.7377625334805,,True,True,88,False,658,802,45866450,174536750,distance_to_pickup
1665977114,177197,4368,5061.200252904443,,True,False,802,False,658,802,45859122,174540364,distance_to_pickup
1665977114,174199,4218,1677.528241192976,,True,True,3235,False,658,802,45874074,174536705,distance_to_pickup
1665977114,16100,3747,1328.4968949907259,,True,True,1567,False,658,802,45876251,174545467,distance_to_pickup
1665977114,443679,3259,1409.2792484103354,,True,False,161,False,658,802,45874046,174535364,distance_to_pickup
1665977114,32119,4651,1610.4164057783316,,True,True,604,False,658,802,45873329,174545627,distance_to_pickup
1665977114,95405,1418,10173.946382795617,,True,True,94,False,658,802,45877890,174578340,distance_to_pickup
1665977114,524706,4308,1799.0133406953935,,True,True,4170,False,658,802,45912080,174529170,distance_to_pickup
1665977114,256232,207,138.13037319865606,,True,True,1543,False,658,802,45878123,174577620,distance_to_pickup
1665977114,144001,1220,1017.0452300659986,,True,True,2112,False,658,802,45866351,174556191,distance_to_pickup
1665977114,315752,4003,871.9231617522269,,True,True,2037,False,658,802,45876860,174545700,distance_to_pickup
1665977114,561034,1274,1742.4729553137977,,True,True,1622,False,658,802,45872960,174545650,distance_to_pickup
1665977114,503897,2861,3554.562279662575,,True,True,604,False,658,802,45872518,174545918,distance_to_pickup
1665977114,107542,2931,801.1753865415487,,True,True,2353,False,658,802,45880110,174548040,distance_to_pickup
1665977114,101606,4175,1290.25966378865,,True,True,3573,False,658,802,45876580,174545960,distance_to_pickup
1665977114,509050,1708,724.1167033013394,,True,True,434,False,658,802,45880110,174548040,distance_to_pickup
1665977114,529982,835,577.0684534784414,,True,True,2002,False,658,802,45920114,174542742,distance_to_pickup
1665977114,206677,1771,5375.752412453535,,True,True,3524,False,658,802,45927565,174521517,distance_to_pickup
1665977114,104582,2134,229.53866776645717,,True,True,207,False,658,802,45874701,174571605,distance_to_pickup
1665977114,189068,3568,1015.986220378997,,True,False,4626,False,658,802,45880733,174580196,distance_to_pickup
1665977114,191940,2887,1342.490968312264,,True,True,2065,False,658,802,45864785,174580827,distance_to_pickup
1665977114,79833,3874,2370.6338814755854,,True,True,227,False,658,802,45866523,174578800,distance_to_pickup
1665977114,524698,4155,2443.108061465968,,True,True,2038,False,658,802,45856856,174575762,distance_to_pickup
1665977114,206672,1810,4961.3229082574335,,True,True,981,False,658,802,45869364,174570875,distance_to_pickup
1665977114,310174,695,2813.60587147525,,True,True,2779,False,658,802,45875922,174572196,distance_to_pickup
1665977114,290374,4317,1038.9927814956175,,True,False,981,False,658,802,45862111,174564163,distance_to_pickup
1665977114,244726,4429,921.39133922563,,True,True,4036,False,658,802,45859959,174581509,distance_to_pickup
1665977114,153051,1276,2023.7186069214267,,True,True,2051,False,658,802,45877890,174578340,distance_to_pickup
1665977114,177186,4539,4845.0372547587285,,True,True,3951,False,658,802,45865723,174573423,distance_to_pickup
1665977114,143995,2441,279.1003403795846,,True,True,1625,False,658,802,45862946,174583985,distance_to_pickup
1665977114,209754,748,5255.624130395932,,True,False,94,False,658,802,45877890,174578340,distance_to_pickup
1665977114,48305,2113,9739.107402631927,,True,True,207,False,658,802,45877890,174578340,distance_to_pickup
1665977114,12967,418,2251.9347237431193,,True,True,4429,False,658,802,45865368,174580855,distance_to_pickup
1665977114,45053,2761,5961.344311478746,,True,True,976,False,658,802,45927565,174521517,distance_to_pickup
1665977114,224394,2428,1073.8836063559215,,True,True,4079,False,658,802,45897720,174529815,distance_to_pickup
1665977114,177183,3823,2760.8000651984926,,True,True,281,False,658,802,45896370,174524880,distance_to_pickup
1665977114,38504,2852,9328.308796346742,,True,True,3823,False,658,802,45896370,174524880,distance_to_pickup
1665977114,427557,4172,4983.798751956182,,True,True,3570,False,658,802,45893272,174535152,distance_to_pickup
1665977114,456862,4087,1188.5272399065998,,True,True,1693,False,658,802,45885356,174542714,distance_to_pickup
1665977114,101,2067,1013.8500875376004,,True,True,611,False,658,802,45865368,174580855,distance_to_pickup
1665977114,35370,4556,7121.615898095039,,True,True,1251,False,658,802,45889630,174546285,distance_to_pickup
1665977114,262053,1655,3453.38239990882,,True,False,492,False,658,802,45890990,174546350,distance_to_pickup
1665977114,203738,1424,6888.561896361242,,True,True,2126,False,658,802,45890990,174546350,distance_to_pickup
1665977114,162147,1965,3302.527819716285,,True,True,762,False,658,802,45895346,174532388,distance_to_pickup
1665977114,365591,2056,6070.8823905590525,,True,True,762,False,658,802,45895346,174532388,distance_to_pickup
1665977114,270511,3425,717.9310551856634,,True,True,1582,False,658,802,45866836,174581477,distance_to_pickup
1665977114,89127,572,510.7680491181883,,True,True,3536,False,658,802,45858466,174584141,distance_to_pickup
1665977114,561021,2399,3189.668634827135,,True,True,3380,False,658,802,45885010,174520190,distance_to_pickup
1665977114,548095,1070,1383.1286997239267,,True,False,404,False,658,802,45887304,174545246,distance_to_pickup
1665977114,38512,3572,4591.526979121434,,True,True,94,False,658,802,45877759,174578692,distance_to_pickup
1665977114,82941,1515,351.7627041060493,,True,True,2407,False,658,802,45867880,174573167,distance_to_pickup
1665977114,146967,3423,766.5070123619222,,True,True,1562,False,658,802,45851335,174555897,distance_to_pickup
1665977114,247687,2460,1861.5934035121634,,True,True,2063,False,658,802,45867462,174566858,distance_to_pickup
1665977114,48301,372,35.0,,True,True,538,False,658,802,45879921,174546626,distance_to_pickup
1665977114,509048,3881,1007.0491547089447,,True,True,972,False,658,802,45867851,174574247,distance_to_pickup
1665977114,90,553,117.5967686630887,,True,True,84,False,658,802,45867766,174566793,distance_to_pickup
1665977114,28939,1922,2666.6145203234755,,True,True,1286,False,658,802,45855637,174569692,distance_to_pickup
1665977114,456856,2663,9314.35580166444,,True,True,90,False,658,802,45873748,174550525,distance_to_pickup
1665977114,212731,1976,1651.588629168898,,True,True,136,False,658,802,45861844,174579248,distance_to_pickup
1665977114,73399,3428,3369.0094983540785,,True,True,2353,False,658,802,45873329,174545627,distance_to_pickup
1665977114,191944,865,637.8855696753141,,True,True,428,False,658,802,45854334,174566846,distance_to_pickup
1665977114,408973,3852,313.765836253726,,True,True,1283,False,658,802,45850935,174552690,distance_to_pickup
1665977114,6491,3911,289.0847626562147,,True,False,2353,False,658,802,45880173,174546649,distance_to_pickup
1665977114,89121,871,602.4699162613848,,True,True,1017,False,658,802,45869057,174574903,distance_to_pickup
1665977114,206676,4504,2693.2369000888134,,True,True,3223,False,658,802,45892888,174524550,distance_to_pickup
1665977114,307299,3933,185.27007313648906,,True,True,3053,False,658,802,45846823,174586799,distance_to_pickup
1665977114,545548,1690,974.6240300751875,,True,True,1362,False,658,802,45889549,174535543,distance_to_pickup
1665977114,79837,891,3995.529752110476,,True,True,2976,False,658,802,45874164,174536556,distance_to_pickup
1665977114,279196,1546,465.2418725781247,,True,True,2441,False,658,802,45864785,174580827,distance_to_pickup
1665977114,153049,4899,5852.580371084194,,True,True,41,False,658,802,45874164,174536556,distance_to_pickup
1665977114,48304,227,688.448981406756,,True,True,1704,False,658,802,45863396,174583501,distance_to_pickup
1665977114,304459,763,548.2955407442231,,True,True,2100,False,658,802,45859748,174579158,distance_to_pickup
1665977114,259148,1938,1133.044129767239,,True,False,2716,False,658,802,45889630,174546285,distance_to_pickup
1665977114,25842,2705,5135.838879871525,,True,True,3750,False,658,802,45865723,174573423,distance_to_pickup
1665977114,348808,620,1822.4469813961666,,True,True,1325,False,658,802,45892700,174568290,distance_to_pickup
1665977114,253374,1166,5658.9575895212365,,True,True,442,False,658,802,45889647,174545036,distance_to_pickup
1665977114,351610,4036,1007.5098014411572,,True,True,3298,False,658,802,45856521,174587350,distance_to_pickup
1665977114,70310,537,23648.107175839676,,True,True,2836,False,658,802,45898300,174553788,distance_to_pickup
1665977114,427559,289,9387.326829294909,,True,True,3239,False,658,802,45830737,174561329,distance_to_pickup
1665977114,398151,546,83.60023923410746,,True,True,305,False,658,802,45885839,174536161,distance_to_pickup
1665977114,387335,493,1199.7766458803906,,True,True,1790,False,658,802,45897286,174566670,distance_to_pickup
1665977114,329454,2407,378.60929729735903,,True,True,3402,False,658,802,45867880,174573167,distance_to_pickup
1665977114,128720,534,1271.4515326979633,,True,True,2173,False,658,802,45894039,174584286,distance_to_pickup
1665977114,310171,1314,643.386353601007,,True,True,1905,False,658,802,45884295,174582147,distance_to_pickup
1665977114,563516,1805,4949.471587957648,,True,True,1643,False,658,802,45895360,174576670,distance_to_pickup
1665977114,22580,3391,2301.8344857960574,,True,True,2136,False,658,802,45902158,174585237,distance_to_pickup
1665977114,501222,495,7776.722510158119,,True,True,3206,False,658,802,45895360,174576670,distance_to_pickup
1665977114,63996,2249,1030.2465724281735,,True,True,1876,False,658,802,45884468,174592977,distance_to_pickup
1665977114,73408,2735,1626.7962380089277,,True,True,2744,False,658,802,45884437,174581933,distance_to_pickup
1665977114,509053,4044,2832.371621097768,,True,False,1325,False,658,802,45890977,174577191,distance_to_pickup
1665977114,270517,2040,44.40720662234904,,True,True,1215,False,658,802,45890444,174572525,distance_to_pickup
1665977114,256234,591,4286.168685434581,,True,True,3438,False,658,802,45887530,174576520,distance_to_pickup
1665977114,321239,255,8009.56709192201,,True,True,748,False,658,802,45895360,174576670,distance_to_pickup
1665977114,180226,1831,960.0130207450313,,True,True,1905,False,658,802,45884295,174582147,distance_to_pickup
1665977114,296038,758,6478.874747979004,,True,True,3438,False,658,802,45887530,174576520,distance_to_pickup
1665977114,92249,876,9402.781981945556,,True,False,1250,False,658,802,45895360,174576670,distance_to_pickup
1665977114,293207,370,403.4067426308093,,True,True,4626,False,658,802,45884046,174582459,distance_to_pickup
1665977114,168112,3064,2017.2000396589328,,True,True,327,False,658,802,45887530,174576520,distance_to_pickup
1665977114,95398,797,1992.467063717742,,True,True,2189,False,658,802,45875142,174590607,distance_to_pickup
1665977114,48299,1743,3930.438397939853,,True,True,2531,False,658,802,45874288,174647503,distance_to_pickup
1665977114,22586,2347,601.295268566118,,True,False,1451,False,658,802,45869765,174595640,distance_to_pickup
1665977114,67178,2169,431.7927743721518,,True,True,2204,False,658,802,45873015,174626148,distance_to_pickup
1665977114,488207,2192,367.83963897328954,,True,True,3178,False,658,802,45900986,174582830,distance_to_pickup
1665977114,76560,3835,658.1101731473234,,True,True,1451,False,658,802,45869765,174595640,distance_to_pickup
1665977114,273386,17,2013.4023442918706,,True,True,3266,False,658,802,45907170,174569840,distance_to_pickup
1665977114,85994,1342,19984.950462785742,,True,True,2204,False,658,802,45873015,174626148,distance_to_pickup
1665977114,337726,4185,4437.779737661615,,True,True,4185,True,658,802,45899430,174590080,distance_to_pickup
1665977114,48300,3160,8557.50413379976,,True,True,3071,False,658,802,45871427,174624974,distance_to_pickup
1665977114,35362,3181,1669.6209150582656,,True,True,1449,False,658,802,45866326,174602374,distance_to_pickup
1665977114,22588,4701,978.840640758239,,True,True,4701,True,658,802,45867072,174602180,distance_to_pickup
1665977114,454276,2798,3194.3996306035347,,True,True,2593,False,658,802,45882640,174597842,distance_to_pickup
1665977114,279194,3071,2347.2647911984704,,True,True,1777,False,658,802,45868994,174597121,distance_to_pickup
1665977114,419678,2571,155.05160431288675,,True,True,4398,False,658,802,45879848,174648286,distance_to_pickup
1665977114,12969,1772,201.63581031156147,,True,True,1425,False,658,802,45874288,174647503,distance_to_pickup
1665977114,337729,3004,913.1188312591083,,True,True,855,False,658,802,45884468,174592977,distance_to_pickup
1665977114,376546,1838,4522.2721059219775,,True,True,1086,False,658,802,45897498,174588194,distance_to_pickup
1665977114,516887,1865,1269.4695742710812,,True,True,4054,False,658,802,45890563,174573599,distance_to_pickup
1665977114,206667,1737,752.2898377620157,,True,False,196,False,658,802,45878269,174600078,distance_to_pickup
1665977114,171188,1279,1989.5587450487608,,True,True,167,False,658,802,45907518,174567959,distance_to_pickup
1665977114,284884,2744,2457.1756143995894,,True,True,1086,False,658,802,45897498,174588194,distance_to_pickup
1665977114,296034,775,1206.5077703852553,,True,True,1354,False,658,802,45875997,174650469,distance_to_pickup
1665977114,98382,2486,106.88779163215975,,True,False,4094,False,658,802,45874664,174648154,distance_to_pickup
1665977114,310177,2005,9143.141254514227,,True,True,3815,False,658,802,45889193,174615514,distance_to_pickup
1665977114,134863,329,346.71602212761957,,True,True,2180,False,658,802,45870770,174595580,distance_to_pickup
1665977114,197827,187,6008.647934435833,,True,True,1425,False,658,802,45875776,174650671,distance_to_pickup
1665977114,498606,1319,4699.71956610179,,True,True,2990,False,658,802,45879753,174634491,distance_to_pickup
1665977114,92243,335,4835.1642164460145,,True,True,3170,False,658,802,45874747,174650152,distance_to_pickup
1665977114,540434,2898,3115.093096522157,,True,True,484,False,658,802,45897160,174590150,distance_to_pickup
1665977114,501220,3184,1042.9137068808714,,True,True,2192,False,658,802,45902763,174586284,distance_to_pickup
1665977114,28937,2797,2732.0184845641143,,True,True,3170,False,658,802,45875866,174650314,distance_to_pickup
1665977114,218639,3827,6419.409630176283,,True,True,3119,False,658,802,45859514,174606372,distance_to_pickup
1665977114,41711,470,4621.237280209706,,True,True,2937,False,658,802,45884761,174635144,distance_to_pickup
1665977114,566064,3298,3153.860491524633,,True,True,2666,False,658,802,45856330,174579593,distance_to_pickup
1665977114,529974,1094,224.96444163467257,,True,True,3160,False,658,802,45864213,174615211,distance_to_pickup
1665977114,511729,3087,920.4390256828532,,True,False,3087,False,658,802,45879039,174649978,distance_to_pickup
1665977114,535233,1673,17456.581137210116,,True,True,2937,False,658,802,45884761,174635144,distance_to_pickup
1665977114,104580,3668,9049.770660077525,,True,True,259,False,658,802,45859397,174606289,distance_to_pickup
1665977114,92257,1169,2870.9319044519325,,True,True,1703,False,658,802,45852846,174602424,distance_to_pickup
1665977114,368308,1909,108.72442227944924,,True,True,3694,False,658,802,45874757,174650325,distance_to_pickup
1665977114,89113,3552,20.0,,True,True,483,False,658,802,45880013,174634613,distance_to_pickup
1665977114,548098,1237,637.6362599476288,,True,False,1319,False,658,802,45879923,174634741,distance_to_pickup
